search_term,source_website,JobId,Company,Title,Description,job_type,experience,domain,salary,PostedDate,ApplyUrl,City,State,Country
Data Engineer,BuiltIn,2950623,Brown & Brown,Data Architect,"Brown & Brown, an independent insurance intermediary, is looking for a talented Data Architect to design, develop, and maintain data architecture to support strategic objectives. Responsibilities include data governance, strategy development, security measures, collaboration, analytics solutions, and vendor management.",InPerson,5-7 Years of Experience,Insurance,130K-150K Annually,2024-07-19,https://builtin.com/job/data-architect/2950623,Plano, TX,US
Data Engineer,BuiltIn,2939336,Nomi Health,Data Architect,"Seeking an experienced and innovative Data Architect to design, implement, and optimize data solutions supporting business needs. Responsibilities include evolving infrastructure, data modeling, data governance, and mentoring team members. Requires 5-10 years of experience, proficiency in Python and SQL, and a degree in Computer Science or related field.",Hybrid,7+ Years of Experience,Software,N/A,2024-07-18,https://builtin.com/job/data-architect/2939336,Austin, TX,US
Data Engineer,BuiltIn,2950072,Starkflow,Streamsets Integration Architect,"Establish architecture pattern and build data pipelines using Streamset to integrate data from legacy sources with Snowflake. Resolve pipeline issues, optimize for incremental load, and ensure data observability. Register data entities with Alation Data Catalog and manage metadata. Review and align on deliverables with Ross team. Must have 10+ years of experience in the Retail industry.",InPerson,7+ Years of Experience,Information Technology • Software • Web3,N/A,2024-07-19,https://builtin.com/job/streamsets-integration-architect/2950072,Dublin, CA,US
Data Engineer,BuiltIn,2949290,Tata Consultancy Services,ETL Datastage Developer,"Design and develop ETL workflows using DataStage, work on large DW implementations in cloud environments, provide technical leadership and guide teams, and test dashboard and reports to ensure business needs are met.",InPerson,3-5 Years of Experience,Information Technology • Consulting,N/A,2024-07-19,https://builtin.com/job/etl-datastage-developer/2949290,Culver City, CA,US
Data Engineer,BuiltIn,2938154,Interclypse,Application Database Administrator (Senior),"Design, monitor, maintain, and application performance tune production databases. Analyze data requirements, develop database schema, assist in data architecture development, and implement database policies. Required qualifications include a Bachelor's degree in Computer Science or related discipline, six years of relevant experience, and proficiency in cloud services and database technologies.",InPerson,5-7 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/application-database-administrator-senior/2938154,Annapolis, MD,US
Data Engineer,BuiltIn,2949634,ITS ConGlobal,Jr Database Engineer,"As a Jr Database Engineer at ConGobal, you will design, develop, and deploy software solutions using ReactJS, NodeJS, and Python programming languages. You will work with machine learning techniques, NVIDIA products, and Postgres databases to build intelligent features and functionalities within products. Additionally, you will collaborate with cross-functional teams to ensure seamless integration and optimal performance of solutions.",InPerson,3-5 Years of Experience,Automotive • Logistics • Other,N/A,2024-07-19,https://builtin.com/job/jr-database-engineer/2949634,Tampa, FL,US
Data Engineer,BuiltIn,2947662,J.D. Power,AI Solutions Engineer - Data Science,"AI Solutions Engineer - Data Science role at J.D. Power involves using Artificial Intelligence models in production use cases, collaborating with data scientists and clients to create data-driven solutions, and delivering actionable insights to improve decision-making. The engineer will work with Palantir Foundry and other technologies to develop new products, analyze and model data, and communicate solutions effectively.",InPerson,1-3 Years of Experience,Automotive • Consumer Web,N/A,2024-07-18,https://builtin.com/job/ai-solutions-engineer-data-science/2947662,Troy, MI,US
Data Engineer,BuiltIn,2948909,Apex Systems,Program Data Analyst/BI Engineer,The Program Data Engineer/BI Engineer will work on designing and implementing data information management and reporting strategies for the Financials solution. They will collaborate with stakeholders to drive configuration of reports and dashboards to meet business analytics needs and improve data access for users.,InPerson,5-7 Years of Experience,Information Technology,N/A,2024-07-19,https://builtin.com/job/program-data-analystbi-engineer/2948909,Boston, MA,US
Data Engineer,BuiltIn,2950773,Booz Allen Hamilton,Data Architect,"Seeking an experienced Data Architect with 5+ years of experience in data architecture, AWS tech stack, data modeling, data pipeline processes, and data warehousing. Must have Agile Methodologies experience and knowledge of data security measures. Bachelor's degree in Computer Science or Information Technology required. AWS Solutions Architect Associate Certification is a must.",InPerson,5-7 Years of Experience,Information Technology,85K-193K Annually,2024-07-19,https://builtin.com/job/data-architect/2950773,Arlington, VA,US
Data Engineer,BuiltIn,2940053,General Dynamics Information Technology,DevOps Engineer,"Design, develop, maintain, and test infrastructures for data generation, optimize data flow, and create data pipeline architecture. Must have 5+ years of related experience in Linux/Unix system administration and data acquisition systems.",InPerson,5-7 Years of Experience,Aerospace • Information Technology • Professional Services • Security • Software,72K-92K Annually,2024-07-18,https://builtin.com/job/devops-engineer/2940053,Bayview, ID,US
Data Engineer,BuiltIn,2946673,Ribbon Health,"Senior Software Engineer, Data","Ribbon Health is seeking a Senior Software Engineer (Data) to scale data infrastructure, automate tasks, and build validation frameworks across data pipelines. This full-time hybrid role in New York City involves working on the core data platform and driving data decision-making capabilities.",Hybrid,5-7 Years of Experience,Big Data • Healthtech,185K-200K Annually,2024-07-18,https://builtin.com/job/senior-software-engineer-data/2946673,New York, NY,US
Data Engineer,BuiltIn,2937301,Belcan,Software Dev Engineer II,"Design and implement high-performance, scalable, and cost-efficient data storage solutions, automate infrastructure deployment and maintenance processes, collaborate with analysts and functional managers to tailor data structures, and continuously evaluate and optimize data processes and pipelines.",InPerson,3-5 Years of Experience,Information Technology • Software,N/A,2024-07-18,https://builtin.com/job/software-dev-engineer-ii/2937301,Bellevue, WA,US
Data Scientist,BuiltIn,2948352,Tempus AI,Data Scientist - NEXT,"Seeking a highly motivated Data Scientist to support an AI-enabled care pathway intelligence platform, collaborating with various teams to analyze oncology care pathways and contribute to technical product requirements.","Remote, Hybrid",3-5 Years of Experience,Big Data • Healthtech • Machine Learning • Analytics • Biotech,N/A,2024-07-18,https://builtin.com/job/data-scientist-next/2948352,Chicago, IL,US
Data Scientist,BuiltIn,2948353,Tempus AI,Data Scientist - NEXT,"Seeking a Data Scientist to support an AI-enabled care pathway intelligence platform that applies technology, data, and AI to enable precision medicine. Responsibilities include analyzing real-world data, contributing to technical product requirements, creating reporting infrastructure, and ensuring compliance with regulations.","Remote, Hybrid",3-5 Years of Experience,Big Data • Healthtech • Machine Learning • Analytics • Biotech,N/A,2024-07-18,https://builtin.com/job/data-scientist-next/2948353,Boston, MA,US
Data Scientist,BuiltIn,2943537,Chewy,Data Scientist II,"The Data Scientist II at Chewy in Boston, Massachusetts is responsible for researching, designing, and implementing predictive models to detect and prevent fraud. They work with fraud and trust SMEs, develop machine learning algorithms, analyze large datasets, and mentor junior data analysts. The role requires a Bachelor's degree and 3 years of experience or a Master's degree and 1 year of experience.",Hybrid,3-5 Years of Experience,eCommerce • Healthtech • Pet • Retail • Pharmaceutical,N/A,2024-07-18,https://builtin.com/job/data-scientist-ii/2943537,Boston, MA,US
Data Scientist,BuiltIn,2945579,Chewy,Data Scientist III,"Looking for a Senior Data Scientist to work on data-driven solutions, develop marketing solutions, and automate business processes using cutting-edge technologies. Responsibilities include working closely with stakeholders, developing ML frameworks, improving decision-making processes, and enhancing customer experience. Requires 4+ years of experience in Data Science and related fields.",Hybrid,3-5 Years of Experience,eCommerce • Healthtech • Pet • Retail • Pharmaceutical,N/A,2024-07-18,https://builtin.com/job/data-scientist-iii/2945579,Richardson, TX,US
Data Scientist,BuiltIn,2943546,Chewy,Data Scientist III,"Senior Data Scientist position at Chewy's Customer Service Data Science team. Responsibilities include developing data-driven solutions using cutting-edge technologies, collaborating with various teams, and enhancing customer experience through data analysis. Requires 4+ years of relevant experience and expertise in Statistics, Machine Learning, and Python.",Hybrid,3-5 Years of Experience,eCommerce • Healthtech • Pet • Retail • Pharmaceutical,135K-215K Annually,2024-07-18,https://builtin.com/job/data-scientist-iii/2943546,Bellevue, WA,US
